dsld_id,matching_rows,usable_rows,unresolved_rows,distinct_amounts,min_grams,max_grams,selected_source_rowid,product_name,raw_market_status,market_status,suggested_use,name_group,threshold_category
15674,2,0,2,0,,,143514,Amped ECN NOS Concentrate Lemon-Lime,On Market,on_market,Use in conjunction with an intense daily exercise program and a balanced diet; including an adequate caloric intake. Directions: For adults; mix two (2) to three (3) scoops with 4-8 fl. ounces of water or juice and consume as follows: one half 30-60 minutes before your workout and the balance during the course of your workout. Limit your use to no more than three (3) scoops in a 24-hour period. Begin with half the recommended dosage to assess individual tolerance. FOR MAXIMUM RESULTS; CONSUME TWO (2) TO THREE (3) SCOOPS - HALF BEFORE AND THE REST DURING YOUR WORKOUT.,name_without_creatine,unusable
15691,1,1,0,1,5.0,5.0,143800,Creatine,Off Market,off_market,Use in conjunction with an intense daily exercise program and a balanced diet including an adequate caloric intake. FOR MAXIMUM RESULTS; TAKE ONE (1) HEAPING TEASPOON DAILY. Directions: For adults; take one (1) heaping teaspoon (5 g) daily. For best results; on non-workout days take one (1) teaspoon; preferably before breakfast. Mix with juice or otherglucose-containing liquid. Creatine should be consumed within 10 minutes after mixing. Take this product with an adequate fluid intake.,name_contains_creatine,at_least_3g
15757,1,1,0,1,0.75,0.75,144762,Recovery Shake Vanilla,On Market,on_market,Directions: For adults; add one (1) scoop (42g) one to two times daily to 16-20 fl. ounces of cold water and mix thoroughly in a shaker or blender. Increase or decrease the amount of liquid to achieve desired consistency. For Mass Gaining: take two scoops and add higher calorie foods such as peanut butter; 1-2% milk; and fruit juices.For Dieters: take one scoop and add lower calorie foods such as skim milk or just use water. Use in conjunction with an intense daily exercise program and a balanced diet including an adequate caloric intake.,name_without_creatine,below_3g
15765,1,1,0,1,0.75,0.75,144845,Recovery Shake Chocolate,On Market,on_market,Directions: For adults; add one (1) scoop (42g) one to two times daily to 16-20 fl. ounces of cold water and mix thoroughly in a shaker or blender. Increase or decrease the amount of liquid to achieve desired consistency. For Mass Gaining: take two scoops and add higher calorie foods such as peanut butter; 1-2% milk; and fruit juices.For Dieters: take one scoop and add lower calorie foods such as skim milk or just use water. Use in conjunction with an intense daily exercise program and a balanced diet including an adequate caloric intake.,name_without_creatine,below_3g
15772,1,0,1,0,,,144998,Advanced Creatine Blast Fruit Punch,Off Market,off_market,Use in conjunction with an intense daily exercise program and a balanced diet including an adequate caloric intake. FOR BEST RESULTS; CONSUME (1) SCOOP WITH 6-8 FLUID OUNCES OF COLD WATER BEFORE YOUR WORKOUT. Directions:Workout Days - For adults; mix one (1) scoop (48 g) with 6-8 fluid ounces of cold water or juice and consume before your workout. Individuals weighing more than 125 lbs should consume another scoop immediately after your workout.Non-Workout Days -Take one (1) scoop (48 g) with 6-8 fluid ounces of cold water or juice with breakfast.Creatine should be consumed within 10 minutes after mixing. Take this product with an adequate fluid intake.,name_contains_creatine,unusable
15812,1,1,0,1,3.2,3.2,145387,Drive Premium Creatine,Off Market,off_market,Directions: Take four to eight capsules a day with a full glass of water.,name_contains_creatine,at_least_3g
15884,3,3,0,2,5.0,10.0,146382,MASS TECH Milk Chocolate,Off Market,off_market,Directions: Mix 1 serving (5 scoops) with 16 oz. of water or skim milk and consume either in the morning; between meals or post-workout. If preferred; you can consume 1/2 serving twice daily. Read the entire label before use and follow directions provided.,name_without_creatine,at_least_3g
15894,3,3,0,2,5.0,10.0,146543,Mass Tech Strawberry,Off Market,off_market,Directions: Mix 1 serving (5 scoops) with 16 oz. of water or skim milk and consume either in the morning; between meals or post-workout. If preferred; you can consume 1/2 serving twice daily. Read the entire label before use and follow directions provided.,name_without_creatine,at_least_3g
164411,1,1,0,1,1.667,1.667,828752,FlashOver Fiery Fruit Punch,Off Market,off_market,,name_without_creatine,below_3g
166479,2,2,0,1,1.0,1.0,828868,Serious Mass Chocolate,Off Market,off_market,Supercharge your Serious Mass by adding one or more of these foods to your shake.Servings size Calories1/2 cup Granola 2501/4 cup Chocolate Chips 1982 tbsp. Peanut Butter 1901 oz. Almonds 1671 oz. Peanuts 1641/2 cup Ice Cream 1601 cup Whole Milk 1501/2 cup Coconut 1391 tbsp. Flaxseed Oil 1151/2 cup Oat Bran 1081 small Banana 1051 tbsp. Honey 641 tbsp. Molasses 43 Directions:Add two heaping scoops of Serious Mass to a blender filled with 24 oz. of water. Blend for 45-60 seconds. Then add a few ice cubes and; if desired; other calorie-contributing ingredients (see 'Supercharge Your Serious Mass' on the opposite panel) and blend for an additional 30-45 seconds. Tips: Mixing two scoops of Serious Mass with 24 oz. of nonfat or low fat milk instead of water will give you a thicker; creamier; higher-calorie shake. New users may find it beneficial to begin with 1/2 of a serving daily for the first week and then gradually increase to 1 or more full servings several times a day.Serious Mass is a weight-gain supplement that can be used to feed serious calorie needs in a variety of different ways.Between meals: Drink 1/2 - 1 serving of Serious Mass between meals to maintain positive nitrogen balance and support a high-calorie diet. Post-workout: Begin drinking 1/2 - 1 serving of Serious Mass 30-45 minutes following exercise to support maximum recovery. Before bed: Drink 1/2 - 1 serving of Serious Mass about 45-60 minutes before bed to provide nutrients to recovery muscle throughout the night.Note: For best results use Serious Mass combined with intense weight training (3-5 times per week) and a sensible whole foods diet. Also; keep in mind that sufficient recovery between workouts impacts your ability to gain lean mass. Allowing at least 48 hours between workouts involving the same body parts is recommended.,name_without_creatine,below_3g
166675,1,1,0,1,1.0,1.0,828891,Methyl Surge Black Fruit Punch,Off Market,off_market,,name_without_creatine,below_3g
16968,1,1,0,1,5.0,5.0,155148,Creatine Monohydrate,On Market,on_market,Suggested Use: Adults take 5g (one scoop) 2 - 4 times daily; with water or meal.,name_contains_creatine,at_least_3g
169991,1,0,1,0,,,828939,Frenzy Fruit Punch Flavor,On Market,on_market,,name_without_creatine,unusable
17023,1,1,0,1,0.049,0.049,155730,Natural Energy,Off Market,off_market,Directions For UseAdults: 3 capsules per dayFor optimal results take in the morning or afternoon on an empty stomach.,name_without_creatine,below_3g
170351,1,0,1,0,,,829064,EVOL Fruit Punch,Off Market,off_market,,name_without_creatine,unusable
17046,1,0,1,0,,,156265,Gain Fast 3100 Cookies & Cream,Off Market,off_market,DOSAGE: Mix 5 scoops of Gain Fast(TM) with 16 oz. of your beverage of choice. Mix thoroughly (preferably in a blender with crushed ice for a rich; thick; delicious; frosty milk shake). For best results; take one to three servings of Gain Fast(TM) daily in addition to regular meals. Use in conjunction with a proper training and nutrition program.,name_without_creatine,unusable
171549,1,0,1,0,,,829248,Psychotic Fruit Punch,Off Market,off_market,,name_without_creatine,unusable
171624,1,1,0,1,1.875,1.875,829256,MegaWatt HD Mixed Berry,Off Market,off_market,,name_without_creatine,below_3g
173674,1,0,1,0,,,829686,Stim Lord Rocket Pop,On Market,on_market,,name_without_creatine,unusable
173870,1,1,0,1,5.0,5.0,831662,Creablast Sour Apple,Off Market,off_market,Daily Daily use (standalone product used daily anytime),name_without_creatine,at_least_3g
174102,1,1,0,1,5.0,5.0,834876,Perfect Creatine Monohydrate Plain,Off Market,off_market,Pre-workout powder Directions: As a dietary supplement; take 5 grams four times daily the loading phase (five days every three months). During all other times; take a serving of 3 to 5 grams daily. Mix in 8 fluid ounces of a cold beverage. Stir and drink immediately.,name_contains_creatine,at_least_3g
174157,2,2,0,1,1.0,1.0,835481,Super Mass Gainer Chocolate Cake Batter,Off Market,off_market,Directions: Add 2 1/2 cups of Super Mass Gainer to 24-32 oz. of water or 32 oz. of whole milk. Blend for 30-45 seconds. Add ice cubes; fruit or other ingredients as desired and blend for an additional 30-45 seconds. Note: Using milk will provide a thicker; creamier; higher-calorie shake. Shaker-cup friendly when using 1/2 serving or less. Shake for 30-45 seconds to allow for proper mixing.,name_without_creatine,below_3g
174174,2,2,0,1,1.0,1.0,835884,Super Mass Gainer Cookies & Cream,Off Market,off_market,Directions: Directions: Add 2 1/2 cups of Super Mass Gainer to 24-32 oz. of water or 32 oz. of whole milk. Blend for 30-45 seconds. Add ice cubes; fruit or other ingredients as desired and blend for an additional 30-45 seconds. Note: Using milk will provide a thicker; creamier; higher-calorie shake. Shaker-cup friendly when using 1/2 serving or less. Shake for 30-45 seconds to allow for proper mixing.,name_without_creatine,below_3g
174180,1,1,0,1,1.0,1.0,836007,Elite Mass Double Chocolate,Off Market,off_market,Directions: As a dietary supplement; add 3 scoops (included) of Dymatize Elite Mass to 16 fl. oz. (470 mL) cold water or milk. Mix thoroughly. Use daily or as needed.,name_without_creatine,below_3g
174238,2,2,0,1,1.0,1.0,836353,Super Mass Gainer Gourmet Vanilla,Off Market,off_market,Directions: Add 2 1/2 cups of Super Mass Gainer to 24-32 oz. of water or 32 oz. of whole milk. Blend for 30-45 seconds. Add ice cubes; fruit or other ingredients as desired and blend for an additional 30-45 seconds. Note: Using milk will provide a thicker; creamier; higher-calorie shake. Shaker-cup friendly when using 1/2 serving or less. Shake for 30-45 seconds to allow for proper mixing.,name_without_creatine,below_3g
174241,1,1,0,1,1.0,1.0,836419,Elite Mass Vanilla Milkshake,Off Market,off_market,Directions: As a dietary supplement; add 3 scoops (included) of Dymatize Elite Mass to 16 fl. oz. (470 mL) cold water or milk. Mix thoroughly. Use daily or as needed.,name_without_creatine,below_3g
174242,2,2,0,1,1.0,1.0,836473,Super Mass Gainer Rich Chocolate,Off Market,off_market,Directions: Add 2 1/2 cups of Super Mass Gainer to 24-32 oz. of water or 32 oz. of whole milk. Blend for 30-45 seconds. Add ice cubes; fruit or other ingredients as desired and blend for an additional 30-45 seconds. Note: Using milk will provide a thicker; creamier; higher-calorie shake. Shaker-cup friendly when using 1/2 serving or less. Shake for 30-45 seconds to allow for proper mixing.,name_without_creatine,below_3g
174364,2,2,0,1,1.0,1.0,837512,Super Mass Gainer Strawberry,Off Market,off_market,Directions: Add 2 1/2 cups of Super Mass Gainer to 24-32 oz. of water or 32 oz. of whole milk. Blend for 30-45 seconds. Add ice cubes; fruit or other ingredients as desired and blend for an additional 30-45 seconds. Note: Using milk will provide a thicker; creamier; higher-calorie shake. Shaker-cup friendly when using 1/2 serving or less. Shake for 30-45 seconds to allow for proper mixing.,name_without_creatine,below_3g
174421,2,2,0,1,1.0,1.0,838150,Super Mass Gainer Sugar Cookie,Off Market,off_market,Directions: Add 2 1/2 cups of Super Mass Gainer to 24-32 oz. of water or 32 oz. of whole milk. Blend for 30-45 seconds. Add ice cubes; fruit or other ingredients as desired and blend for an additional 30-45 seconds. Note: Using milk will provide a thicker; creamier; higher-calorie shake. Shaker-cup friendly when using 1/2 serving or less. Shake for 30-45 seconds to allow for proper mixing.,name_without_creatine,below_3g
174427,2,2,0,1,1.0,1.0,838224,Super Mass Gainer Chocolate Cake Batter,Off Market,off_market,Directions: Add 2 1/2 cups of Super Mass Gainer to 24-32 oz. of water or 32 oz. of whole milk. Blend for 30-45 seconds. Add ice cubes; fruit or other ingredients as desired and blend for an additional 30-45 seconds. Note: Using milk will provide a thicker; creamier; higher-calorie shake. Shaker-cup friendly when using 1/2 serving or less. Shake for 30-45 seconds to allow for proper mixing.,name_without_creatine,below_3g
